"date","minutes_url","jornada_number","visitor_team_name","visitor_team_id","season","time","categoria_id","local_points","visitor_points","local_team_id","local_team_name"
"23/04/2016","liga_eacta.php?IDENCUENTRO=131504221&EL=CLÍNICA COLINA BURGOS&EV=EL ALAMO&IDJORNADA=100&IDNIVEL=15#acta","22","EL ALAMO","961","2015-2016","16:00","15","5","1","790","CLÍNICA COLINA BURGOS"
"23/04/2016","liga_eacta.php?IDENCUENTRO=131504224&EL=SAN SEBASTIAN DE LOS REYES&EV=CTM PROGRESO&IDJORNADA=100&IDNIVEL=15#acta","22","CTM PROGRESO","10758","2015-2016","17:00","15","2","4","285","SAN SEBASTIAN DE LOS REYES"
"23/04/2016","liga_eacta.php?IDENCUENTRO=131504223&EL=CLUB ESC. TENIS DE MESA GETAFE&EV=ALUCHE T.M-IES ITURRALDE&IDJORNADA=100&IDNIVEL=15#acta","22","ALUCHE T.M-IES ITURRALDE","10531","2015-2016","17:00","15","6","0","10215","CLUB ESC. TENIS DE MESA GETAFE"
"23/04/2016","liga_eacta.php?IDENCUENTRO=131504222&EL=ITV OCAÑA&EV=A.D. COLLADO MEDIANO&IDJORNADA=100&IDNIVEL=15#acta","22","A.D. COLLADO MEDIANO","10759","2015-2016","17:00","15","5","1","1327","ITV OCAÑA"
"24/04/2016","liga_eacta.php?IDENCUENTRO=131504225&EL=C.T.M. COSLADA&EV=NOROESTE - LAS ROZAS&IDJORNADA=100&IDNIVEL=15#acta","22","NOROESTE - LAS ROZAS","810","2015-2016","11:00","15","1","5","54","C.T.M. COSLADA"
"24/04/2016","liga_eacta.php?IDENCUENTRO=131504226&EL=SINCAL TM OLIAS&EV=C.D.T.M.RIVAS PROMESAS&IDJORNADA=100&IDNIVEL=15#acta","22","C.D.T.M.RIVAS PROMESAS","586","2015-2016","11:30","15","2","4","1328","SINCAL TM OLIAS"
"03/10/2015","liga_eacta.php?IDENCUENTRO=131505013&EL=CLUB DEPORTIVO HUETOR VEGA&EV=ABOGADO JAIME TERRONES ZUBIA&IDJORNADA=100&IDNIVEL=15#acta","1","ABOGADO JAIME TERRONES ZUBIA","193","2015-2016","17:00","15","2","4","10312","CLUB DEPORTIVO HUETOR VEGA"
"03/10/2015","liga_eacta.php?IDENCUENTRO=131505012&EL=ALICANTE T.M.&EV=CTT POBLA FARNALS&IDJORNADA=100&IDNIVEL=15#acta","1","CTT POBLA FARNALS","10144","2015-2016","17:00","15","5","1","186","ALICANTE T.M."
"03/10/2015","liga_eacta.php?IDENCUENTRO=131505011&EL=GPV TRANSPORTES – PALLETWAYS&EV=CTM TORRETA ELDA&IDJORNADA=100&IDNIVEL=15#acta","1","CTM TORRETA ELDA","1335","2015-2016","17:00","15","3","4","234","GPV TRANSPORTES – PALLETWAYS"
"03/10/2015","liga_eacta.php?IDENCUENTRO=131505015&EL=CTM MURCIA IES EL PALMAR&EV=C.T.T. MEDITERRANEO-VALENCIA&IDJORNADA=100&IDNIVEL=15#acta","1","C.T.T. MEDITERRANEO-VALENCIA","217","2015-2016","18:00","15","5","1","72","CTM MURCIA IES EL PALMAR"
"03/10/2015","liga_eacta.php?IDENCUENTRO=131505014&EL=CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS&EV=C.T.T. ALZIRA CAMARENA&IDJORNADA=100&IDNIVEL=15#acta","1","C.T.T. ALZIRA CAMARENA","10399","2015-2016","18:00","15","1","5","74","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS"
"10/10/2015","liga_eacta.php?IDENCUENTRO=131505024&EL=FLOYMAPE UCAM CARTAGENA&EV=GPV TRANSPORTES – PALLETWAYS&IDJORNADA=100&IDNIVEL=15#acta","2","GPV TRANSPORTES – PALLETWAYS","234","2015-2016","17:00","15","4","2","10646","FLOYMAPE UCAM CARTAGENA"
"10/10/2015","liga_eacta.php?IDENCUENTRO=131505022&EL=CTM TORRETA ELDA&EV=C.T.T. MEDITERRANEO-VALENCIA&IDJORNADA=100&IDNIVEL=15#acta","2","C.T.T. MEDITERRANEO-VALENCIA","217","2015-2016","17:00","15","5","1","1335","CTM TORRETA ELDA"
"10/10/2015","liga_eacta.php?IDENCUENTRO=131505021&EL=CTT POBLA FARNALS&EV=C.T.T. ALZIRA CAMARENA&IDJORNADA=100&IDNIVEL=15#acta","2","C.T.T. ALZIRA CAMARENA","10399","2015-2016","17:00","15","2","4","10144","CTT POBLA FARNALS"
"10/10/2015","liga_eacta.php?IDENCUENTRO=131505023&EL=CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS&EV=CLUB DEPORTIVO HUETOR VEGA&IDJORNADA=100&IDNIVEL=15#acta","2","CLUB DEPORTIVO HUETOR VEGA","10312","2015-2016","18:00","15","1","5","74","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS"
"11/10/2015","liga_eacta.php?IDENCUENTRO=131505025&EL=ALICANTE T.M.&EV=CLUB DEPORTIVO HUETOR VEGA&IDJORNADA=100&IDNIVEL=15#acta","2","CLUB DEPORTIVO HUETOR VEGA","10312","2015-2016","11:00","15","4","3","186","ALICANTE T.M."
"17/10/2015","liga_eacta.php?IDENCUENTRO=131505034&EL=FLOYMAPE UCAM CARTAGENA&EV=CTT POBLA FARNALS&IDJORNADA=100&IDNIVEL=15#acta","3","CTT POBLA FARNALS","10144","2015-2016","17:00","15","3","4","10646","FLOYMAPE UCAM CARTAGENA"
"17/10/2015","liga_eacta.php?IDENCUENTRO=131505033&EL=CTM MURCIA IES EL PALMAR&EV=CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS&IDJORNADA=100&IDNIVEL=15#acta","3","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS","74","2015-2016","17:00","15","4","3","72","CTM MURCIA IES EL PALMAR"
"17/10/2015","liga_eacta.php?IDENCUENTRO=131505032&EL=ABOGADO JAIME TERRONES ZUBIA&EV=CTM TORRETA ELDA&IDJORNADA=100&IDNIVEL=15#acta","3","CTM TORRETA ELDA","1335","2015-2016","17:00","15","5","1","193","ABOGADO JAIME TERRONES ZUBIA"
"17/10/2015","liga_eacta.php?IDENCUENTRO=131505031&EL=GPV TRANSPORTES – PALLETWAYS&EV=ALICANTE T.M.&IDJORNADA=100&IDNIVEL=15#acta","3","ALICANTE T.M.","186","2015-2016","17:00","15","2","4","234","GPV TRANSPORTES – PALLETWAYS"
"18/10/2015","liga_eacta.php?IDENCUENTRO=131505035&EL=CLUB DEPORTIVO HUETOR VEGA&EV=CTM TORRETA ELDA&IDJORNADA=100&IDNIVEL=15#acta","3","CTM TORRETA ELDA","1335","2015-2016","11:00","15","6","0","10312","CLUB DEPORTIVO HUETOR VEGA"
"24/10/2015","liga_eacta.php?IDENCUENTRO=131505043&EL=FLOYMAPE UCAM CARTAGENA&EV=C.T.T. MEDITERRANEO-VALENCIA&IDJORNADA=100&IDNIVEL=15#acta","4","C.T.T. MEDITERRANEO-VALENCIA","217","2015-2016","17:00","15","5","1","10646","FLOYMAPE UCAM CARTAGENA"
"24/10/2015","liga_eacta.php?IDENCUENTRO=131505042&EL=C.T.T. ALZIRA CAMARENA&EV=CTM MURCIA IES EL PALMAR&IDJORNADA=100&IDNIVEL=15#acta","4","CTM MURCIA IES EL PALMAR","72","2015-2016","17:00","15","4","2","10399","C.T.T. ALZIRA CAMARENA"
"24/10/2015","liga_eacta.php?IDENCUENTRO=131505041&EL=CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS&EV=ABOGADO JAIME TERRONES ZUBIA&IDJORNADA=100&IDNIVEL=15#acta","4","ABOGADO JAIME TERRONES ZUBIA","193","2015-2016","18:00","15","4","3","74","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS"
"25/10/2015","liga_eacta.php?IDENCUENTRO=131505044&EL=ALICANTE T.M.&EV=ABOGADO JAIME TERRONES ZUBIA&IDJORNADA=100&IDNIVEL=15#acta","4","ABOGADO JAIME TERRONES ZUBIA","193","2015-2016","11:00","15","3","4","186","ALICANTE T.M."
"07/11/2015","liga_eacta.php?IDENCUENTRO=131505054&EL=FLOYMAPE UCAM CARTAGENA&EV=C.T.T. ALZIRA CAMARENA&IDJORNADA=100&IDNIVEL=15#acta","5","C.T.T. ALZIRA CAMARENA","10399","2015-2016","17:00","15","2","4","10646","FLOYMAPE UCAM CARTAGENA"
"07/11/2015","liga_eacta.php?IDENCUENTRO=131505053&EL=CLUB DEPORTIVO HUETOR VEGA&EV=CTM MURCIA IES EL PALMAR&IDJORNADA=100&IDNIVEL=15#acta","5","CTM MURCIA IES EL PALMAR","72","2015-2016","17:00","15","2","4","10312","CLUB DEPORTIVO HUETOR VEGA"
"07/11/2015","liga_eacta.php?IDENCUENTRO=131505051&EL=CTM TORRETA ELDA&EV=CTT POBLA FARNALS&IDJORNADA=100&IDNIVEL=15#acta","5","CTT POBLA FARNALS","10144","2015-2016","17:00","15","1","5","1335","CTM TORRETA ELDA"
"08/11/2015","liga_eacta.php?IDENCUENTRO=131505056&EL=ABOGADO JAIME TERRONES ZUBIA&EV=CTM MURCIA IES EL PALMAR&IDJORNADA=100&IDNIVEL=15#acta","5","CTM MURCIA IES EL PALMAR","72","2015-2016","11:00","15","4","3","193","ABOGADO JAIME TERRONES ZUBIA"
"08/11/2015","liga_eacta.php?IDENCUENTRO=131505052&EL=C.T.T. MEDITERRANEO-VALENCIA&EV=GPV TRANSPORTES – PALLETWAYS&IDJORNADA=100&IDNIVEL=15#acta","5","GPV TRANSPORTES – PALLETWAYS","234","2015-2016","11:00","15","4","2","217","C.T.T. MEDITERRANEO-VALENCIA"
"29/11/2015","liga_eacta.php?IDENCUENTRO=131505055&EL=CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS&EV=ALICANTE T.M.&IDJORNADA=100&IDNIVEL=15#acta","5","ALICANTE T.M.","186","2015-2016","11:00","15","2","4","74","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS"
"14/11/2015","liga_eacta.php?IDENCUENTRO=131505064&EL=FLOYMAPE UCAM CARTAGENA&EV=CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS&IDJORNADA=100&IDNIVEL=15#acta","6","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS","74","2015-2016","17:00","15","4","3","10646","FLOYMAPE UCAM CARTAGENA"
"14/11/2015","liga_eacta.php?IDENCUENTRO=131505062&EL=CTT POBLA FARNALS&EV=CTM MURCIA IES EL PALMAR&IDJORNADA=100&IDNIVEL=15#acta","6","CTM MURCIA IES EL PALMAR","72","2015-2016","17:00","15","4","3","10144","CTT POBLA FARNALS"
"14/11/2015","liga_eacta.php?IDENCUENTRO=131505061&EL=CTM TORRETA ELDA&EV=ALICANTE T.M.&IDJORNADA=100&IDNIVEL=15#acta","6","ALICANTE T.M.","186","2015-2016","17:00","15","1","5","1335","CTM TORRETA ELDA"
"14/11/2015","liga_eacta.php?IDENCUENTRO=131505063&EL=C.T.T. MEDITERRANEO-VALENCIA&EV=C.T.T. ALZIRA CAMARENA&IDJORNADA=100&IDNIVEL=15#acta","6","C.T.T. ALZIRA CAMARENA","10399","2015-2016","18:00","15","1","5","217","C.T.T. MEDITERRANEO-VALENCIA"
"21/11/2015","liga_eacta.php?IDENCUENTRO=131505073&EL=C.T.T. ALZIRA CAMARENA&EV=CTM TORRETA ELDA&IDJORNADA=100&IDNIVEL=15#acta","7","CTM TORRETA ELDA","1335","2015-2016","17:00","15","6","0","10399","C.T.T. ALZIRA CAMARENA"
"21/11/2015","liga_eacta.php?IDENCUENTRO=131505072&EL=GPV TRANSPORTES – PALLETWAYS&EV=CTT POBLA FARNALS&IDJORNADA=100&IDNIVEL=15#acta","7","CTT POBLA FARNALS","10144","2015-2016","17:00","15","3","4","234","GPV TRANSPORTES – PALLETWAYS"
"21/11/2015","liga_eacta.php?IDENCUENTRO=131505071&EL=CTM MURCIA IES EL PALMAR&EV=ALICANTE T.M.&IDJORNADA=100&IDNIVEL=15#acta","7","ALICANTE T.M.","186","2015-2016","17:00","15","2","4","72","CTM MURCIA IES EL PALMAR"
"21/11/2015","liga_eacta.php?IDENCUENTRO=131505074&EL=CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS&EV=C.T.T. MEDITERRANEO-VALENCIA&IDJORNADA=100&IDNIVEL=15#acta","7","C.T.T. MEDITERRANEO-VALENCIA","217","2015-2016","18:00","15","6","0","74","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS"
"28/11/2015","liga_eacta.php?IDENCUENTRO=131505084&EL=ABOGADO JAIME TERRONES ZUBIA&EV=GPV TRANSPORTES – PALLETWAYS&IDJORNADA=100&IDNIVEL=15#acta","8","GPV TRANSPORTES – PALLETWAYS","234","2015-2016","17:00","15","5","1","193","ABOGADO JAIME TERRONES ZUBIA"
"28/11/2015","liga_eacta.php?IDENCUENTRO=131505083&EL=CTM MURCIA IES EL PALMAR&EV=FLOYMAPE UCAM CARTAGENA&IDJORNADA=100&IDNIVEL=15#acta","8","FLOYMAPE UCAM CARTAGENA","10646","2015-2016","17:00","15","6","0","72","CTM MURCIA IES EL PALMAR"
"28/11/2015","liga_eacta.php?IDENCUENTRO=131505082&EL=CTM TORRETA ELDA&EV=CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS&IDJORNADA=100&IDNIVEL=15#acta","8","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS","74","2015-2016","17:00","15","2","4","1335","CTM TORRETA ELDA"
"28/11/2015","liga_eacta.php?IDENCUENTRO=131505081&EL=ALICANTE T.M.&EV=C.T.T. ALZIRA CAMARENA&IDJORNADA=100&IDNIVEL=15#acta","8","C.T.T. ALZIRA CAMARENA","10399","2015-2016","17:00","15","1","5","186","ALICANTE T.M."
"28/11/2015","liga_eacta.php?IDENCUENTRO=131505085&EL=C.T.T. MEDITERRANEO-VALENCIA&EV=CTT POBLA FARNALS&IDJORNADA=100&IDNIVEL=15#acta","8","CTT POBLA FARNALS","10144","2015-2016","18:00","15","2","4","217","C.T.T. MEDITERRANEO-VALENCIA"
"29/11/2015","liga_eacta.php?IDENCUENTRO=131505086&EL=CLUB DEPORTIVO HUETOR VEGA&EV=GPV TRANSPORTES – PALLETWAYS&IDJORNADA=100&IDNIVEL=15#acta","8","GPV TRANSPORTES – PALLETWAYS","234","2015-2016","11:00","15","2","4","10312","CLUB DEPORTIVO HUETOR VEGA"
"12/12/2015","liga_eacta.php?IDENCUENTRO=131505091&EL=C.T.T. MEDITERRANEO-VALENCIA&EV=ABOGADO JAIME TERRONES ZUBIA&IDJORNADA=100&IDNIVEL=15#acta","9","ABOGADO JAIME TERRONES ZUBIA","193","2015-2016","11:00","15","1","5","217","C.T.T. MEDITERRANEO-VALENCIA"
"12/12/2015","liga_eacta.php?IDENCUENTRO=131505093&EL=FLOYMAPE UCAM CARTAGENA&EV=CTM TORRETA ELDA&IDJORNADA=100&IDNIVEL=15#acta","9","CTM TORRETA ELDA","1335","2015-2016","17:00","15","4","2","10646","FLOYMAPE UCAM CARTAGENA"
"12/12/2015","liga_eacta.php?IDENCUENTRO=131505092&EL=CTT POBLA FARNALS&EV=ABOGADO JAIME TERRONES ZUBIA&IDJORNADA=100&IDNIVEL=15#acta","9","ABOGADO JAIME TERRONES ZUBIA","193","2015-2016","17:00","15","1","5","10144","CTT POBLA FARNALS"
"12/12/2015","liga_eacta.php?IDENCUENTRO=131505094&EL=CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS&EV=GPV TRANSPORTES – PALLETWAYS&IDJORNADA=100&IDNIVEL=15#acta","9","GPV TRANSPORTES – PALLETWAYS","234","2015-2016","18:00","15","4","2","74","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS"
"13/12/2015","liga_eacta.php?IDENCUENTRO=131505095&EL=C.T.T. ALZIRA CAMARENA&EV=ABOGADO JAIME TERRONES ZUBIA&IDJORNADA=100&IDNIVEL=15#acta","9","ABOGADO JAIME TERRONES ZUBIA","193","2015-2016","11:00","15","4","2","10399","C.T.T. ALZIRA CAMARENA"
"09/01/2016","liga_eacta.php?IDENCUENTRO=131505104&EL=ABOGADO JAIME TERRONES ZUBIA&EV=FLOYMAPE UCAM CARTAGENA&IDJORNADA=100&IDNIVEL=15#acta","10","FLOYMAPE UCAM CARTAGENA","10646","2015-2016","17:00","15","4","2","193","ABOGADO JAIME TERRONES ZUBIA"
"09/01/2016","liga_eacta.php?IDENCUENTRO=131505103&EL=CTT POBLA FARNALS&EV=CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS&IDJORNADA=100&IDNIVEL=15#acta","10","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS","74","2015-2016","17:00","15","2","4","10144","CTT POBLA FARNALS"
"09/01/2016","liga_eacta.php?IDENCUENTRO=131505102&EL=ALICANTE T.M.&EV=C.T.T. MEDITERRANEO-VALENCIA&IDJORNADA=100&IDNIVEL=15#acta","10","C.T.T. MEDITERRANEO-VALENCIA","217","2015-2016","17:00","15","4","2","186","ALICANTE T.M."
"09/01/2016","liga_eacta.php?IDENCUENTRO=131505101&EL=GPV TRANSPORTES – PALLETWAYS&EV=C.T.T. ALZIRA CAMARENA&IDJORNADA=100&IDNIVEL=15#acta","10","C.T.T. ALZIRA CAMARENA","10399","2015-2016","17:00","15","5","1","234","GPV TRANSPORTES – PALLETWAYS"
"10/01/2016","liga_eacta.php?IDENCUENTRO=131505105&EL=CLUB DEPORTIVO HUETOR VEGA&EV=FLOYMAPE UCAM CARTAGENA&IDJORNADA=100&IDNIVEL=15#acta","10","FLOYMAPE UCAM CARTAGENA","10646","2015-2016","11:00","15","4","2","10312","CLUB DEPORTIVO HUETOR VEGA"
"10/01/2016","liga_eacta.php?IDENCUENTRO=131505106&EL=CTM TORRETA ELDA&EV=CTM MURCIA IES EL PALMAR&IDJORNADA=100&IDNIVEL=15#acta","10","CTM MURCIA IES EL PALMAR","72","2015-2016","11:00","15","2","4","1335","CTM TORRETA ELDA"
"16/01/2016","liga_eacta.php?IDENCUENTRO=131505115&EL=C.T.T. ALZIRA CAMARENA&EV=CLUB DEPORTIVO HUETOR VEGA&IDJORNADA=100&IDNIVEL=15#acta","11","CLUB DEPORTIVO HUETOR VEGA","10312","2015-2016","11:00","15","4","3","10399","C.T.T. ALZIRA CAMARENA"
"16/01/2016","liga_eacta.php?IDENCUENTRO=131505114&EL=CTT POBLA FARNALS&EV=CLUB DEPORTIVO HUETOR VEGA&IDJORNADA=100&IDNIVEL=15#acta","11","CLUB DEPORTIVO HUETOR VEGA","10312","2015-2016","17:00","15","2","4","10144","CTT POBLA FARNALS"
"16/01/2016","liga_eacta.php?IDENCUENTRO=131505112&EL=FLOYMAPE UCAM CARTAGENA&EV=ALICANTE T.M.&IDJORNADA=100&IDNIVEL=15#acta","11","ALICANTE T.M.","186","2015-2016","17:00","15","4","2","10646","FLOYMAPE UCAM CARTAGENA"
"16/01/2016","liga_eacta.php?IDENCUENTRO=131505111&EL=CTM MURCIA IES EL PALMAR&EV=GPV TRANSPORTES – PALLETWAYS&IDJORNADA=100&IDNIVEL=15#acta","11","GPV TRANSPORTES – PALLETWAYS","234","2015-2016","17:00","15","2","4","72","CTM MURCIA IES EL PALMAR"
"17/01/2016","liga_eacta.php?IDENCUENTRO=131505113&EL=C.T.T. MEDITERRANEO-VALENCIA&EV=CLUB DEPORTIVO HUETOR VEGA&IDJORNADA=100&IDNIVEL=15#acta","11","CLUB DEPORTIVO HUETOR VEGA","10312","2015-2016","11:00","15","2","4","217","C.T.T. MEDITERRANEO-VALENCIA"
"23/01/2016","liga_eacta.php?IDENCUENTRO=131505123&EL=CTT POBLA FARNALS&EV=GPV TRANSPORTES – PALLETWAYS&IDJORNADA=100&IDNIVEL=15#acta","12","GPV TRANSPORTES – PALLETWAYS","234","2015-2016","17:00","15","4","2","10144","CTT POBLA FARNALS"
"23/01/2016","liga_eacta.php?IDENCUENTRO=131505122&EL=ALICANTE T.M.&EV=CTM MURCIA IES EL PALMAR&IDJORNADA=100&IDNIVEL=15#acta","12","CTM MURCIA IES EL PALMAR","72","2015-2016","17:00","15","2","4","186","ALICANTE T.M."
"23/01/2016","liga_eacta.php?IDENCUENTRO=131505121&EL=CTM TORRETA ELDA&EV=C.T.T. ALZIRA CAMARENA&IDJORNADA=100&IDNIVEL=15#acta","12","C.T.T. ALZIRA CAMARENA","10399","2015-2016","17:00","15","0","6","1335","CTM TORRETA ELDA"
"24/01/2016","liga_eacta.php?IDENCUENTRO=131505124&EL=C.T.T. MEDITERRANEO-VALENCIA&EV=CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS&IDJORNADA=100&IDNIVEL=15#acta","12","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS","74","2015-2016","11:00","15","3","4","217","C.T.T. MEDITERRANEO-VALENCIA"
"30/01/2016","liga_eacta.php?IDENCUENTRO=131505133&EL=C.T.T. ALZIRA CAMARENA&EV=C.T.T. MEDITERRANEO-VALENCIA&IDJORNADA=100&IDNIVEL=15#acta","13","C.T.T. MEDITERRANEO-VALENCIA","217","2015-2016","11:30","15","4","3","10399","C.T.T. ALZIRA CAMARENA"
"30/01/2016","liga_eacta.php?IDENCUENTRO=131505132&EL=CTM MURCIA IES EL PALMAR&EV=CTT POBLA FARNALS&IDJORNADA=100&IDNIVEL=15#acta","13","CTT POBLA FARNALS","10144","2015-2016","17:00","15","3","4","72","CTM MURCIA IES EL PALMAR"
"30/01/2016","liga_eacta.php?IDENCUENTRO=131505131&EL=GPV TRANSPORTES – PALLETWAYS&EV=CLUB DEPORTIVO HUETOR VEGA&IDJORNADA=100&IDNIVEL=15#acta","13","CLUB DEPORTIVO HUETOR VEGA","10312","2015-2016","17:00","15","2","4","234","GPV TRANSPORTES – PALLETWAYS"
"30/01/2016","liga_eacta.php?IDENCUENTRO=131505134&EL=CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS&EV=FLOYMAPE UCAM CARTAGENA&IDJORNADA=100&IDNIVEL=15#acta","13","FLOYMAPE UCAM CARTAGENA","10646","2015-2016","18:00","15","4","2","74","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS"
"31/01/2016","liga_eacta.php?IDENCUENTRO=131505135&EL=CTM TORRETA ELDA&EV=CLUB DEPORTIVO HUETOR VEGA&IDJORNADA=100&IDNIVEL=15#acta","13","CLUB DEPORTIVO HUETOR VEGA","10312","2015-2016","11:00","15","0","6","1335","CTM TORRETA ELDA"
"13/02/2016","liga_eacta.php?IDENCUENTRO=131505146&EL=CTT POBLA FARNALS&EV=FLOYMAPE UCAM CARTAGENA&IDJORNADA=100&IDNIVEL=15#acta","14","FLOYMAPE UCAM CARTAGENA","10646","2015-2016","17:00","15","2","4","10144","CTT POBLA FARNALS"
"13/02/2016","liga_eacta.php?IDENCUENTRO=131505143&EL=GPV TRANSPORTES – PALLETWAYS&EV=CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS&IDJORNADA=100&IDNIVEL=15#acta","14","CTMA ALCOY - UNIÓN ALCOYANA DE SEGUROS","74","2015-2016","17:00","15","0","6","234","GPV TRANSPORTES – PALLETWAYS"
"13/02/2016","liga_eacta.php?IDENCUENTRO=131505142&EL=ALICANTE T.M.&EV=CTM TORRETA ELDA&IDJORNADA=100&IDNIVEL=15#acta","14","CTM TORRETA ELDA","1335","2015-2016","17:00","15","4","2","186","ALICANTE T.M."
"13/02/2016","liga_eacta.php?IDENCUENTRO=131505141&EL=ABOGADO JAIME TERRONES ZUBIA&EV=C.T.T. ALZIRA CAMARENA&IDJORNADA=100&IDNIVEL=15#acta","14","C.T.T. ALZIRA CAMARENA","10399","2015-2016","17:00","15","6","0","193","ABOGADO JAIME TERRONES ZUBIA"
"14/02/2016","liga_eacta.php?IDENCUENTRO=131505145&EL=CLUB DEPORTIVO HUETOR VEGA&EV=C.T.T. ALZIRA CAMARENA&IDJORNADA=100&IDNIVEL=15#acta","14","C.T.T. ALZIRA CAMARENA","10399","2015-2016","11:00","15","4","3","10312","CLUB DEPORTIVO HUETOR VEGA"
"14/02/2016","liga_eacta.php?IDENCUENTRO=131505144&EL=C.T.T. MEDITERRANEO-VALENCIA&EV=FLOYMAPE UCAM CARTAGENA&IDJORNADA=100&IDNIVEL=15#acta","14","FLOYMAPE UCAM CARTAGENA","10646","2015-2016","11:00","15","0","6","217","C.T.T. MEDITERRANEO-VALENCIA"
"06/02/2016","liga_eacta.php?IDENCUENTRO=131505152&EL=C.T.T. ALZIRA CAMARENA&EV=ALICANTE T.M.&IDJORNADA=100&IDNIVEL=15#acta","15","ALICANTE T.M.","186","2015-2016","17:00","15","4","3","10399","C.T.T. ALZIRA CAMARENA"
"27/02/2016","liga_eacta.php?IDENCUENTRO=131505154&EL=FLOYMAPE UCAM CARTAGENA&EV=ABOGADO JAIME TERRONES ZUBIA&IDJORNADA=100&IDNIVEL=15#acta","15","ABOGADO JAIME TERRONES ZUBIA","193","2015-2016","17:00","15","4","3","10646","FLOYMAPE UCAM CARTAGENA"
"27/02/2016","liga_eacta.php?IDENCUENTRO=131505153&EL=GPV TRANSPORTES – PALLETWAYS&EV=C.T.T. MEDITERRANEO-VALENCIA&IDJORNADA=100&IDNIVEL=15#acta","15","C.T.T. MEDITERRANEO-VALENCIA","217","2015-2016","17:00","15","6","0","234","GPV TRANSPORTES – PALLETWAYS"
"27/02/2016","liga_eacta.php?IDENCUENTRO=131505151&EL=CTT POBLA FARNALS&EV=CTM TORRETA ELDA&IDJORNADA=100&IDNIVEL=15#acta","15","CTM TORRETA ELDA","1335","2015-2016","17:00","15","5","1","10144","CTT POBLA FARNALS"
"28/02/2016","liga_eacta.php?IDENCUENTRO=131505155&EL=CTM MURCIA IES EL PALMAR&EV=ABOGADO JAIME TERRONES ZUBIA&IDJORNADA=100&IDNIVEL=15#acta","15","ABOGADO JAIME TERRONES ZUBIA","193","2015-2016","11:00","15","0","6","72","CTM MURCIA IES EL PALMAR"
"05/03/2016","liga_eacta.php?IDENCUENTRO=131505164&EL=CTM TORRETA ELDA&EV=FLOYMAPE UCAM CARTAGENA&IDJORNADA=100&IDNIVEL=15#acta","16","FLOYMAPE UCAM CARTAGENA","10646","2015-2016","17:00","15","1","5","1335","CTM TORRETA ELDA"
"05/03/2016","liga_eacta.php?IDENCUENTRO=131505163&EL=CTT POBLA FARNALS&EV=C.T.T. MEDITERRANEO-VALENCIA&IDJORNADA=100&IDNIVEL=15#acta","16","C.T.T. MEDITERRANEO-VALENCIA","217","2015-2016","17:00","15","4","2","10144","CTT POBLA FARNALS"
"05/03/2016","liga_eacta.php?IDENCUENTRO=131505162&EL=CTM MURCIA IES EL PALMAR&EV=C.T.T. ALZIRA CAMARENA&IDJORNADA=100&IDNIVEL=15#acta","16","C.T.T. ALZIRA CAMARENA","10399","2015-2016","17:00","15","1","5","72","CTM MURCIA IES EL PALMAR"
"05/03/2016","liga_eacta.php?IDENCUENTRO=131505161&EL=CLUB DEPORTIVO HUETOR VEGA&EV=ALICANTE T.M.&IDJORNADA=100&IDNIVEL=15#acta","16","ALICANTE T.M.","186","2015-2016","17:00","15","5","1","10312","CLUB DEPORTIVO HUETOR VEGA"
"06/03/2016","liga_eacta.php?IDENCUENTRO=131505165&EL=ABOGADO JAIME TERRONES ZUBIA&EV=ALICANTE T.M.&IDJORNADA=100&IDNIVEL=15#acta","16","ALICANTE T.M.","186","2015-2016","11:00","15","4","2","193","ABOGADO JAIME TERRONES ZUBIA"
"12/03/2016","liga_eacta.php?IDENCUENTRO=131505175&EL=C.T.T. ALZIRA CAMARENA&EV=CTT POBLA FARNALS&IDJORNADA=100&IDNIVEL=15#acta","17","CTT POBLA FARNALS","10144","2015-2016","10:30","15","6","0","10399","C.T.T. ALZIRA CAMARENA"
